-1 0.12589254117941673 70 25.02
0 0.1 71 25.33
1 0.07943282347242814 28 25.3
2 0.06309573444801933 28 25.3
3 0.05011872336272722 30 25.61
4 0.039810717055349734 23 26.56
5 0.03162277660168379 14 25.27
6 0.025118864315095794 26 26.44
7 0.01995262314968879 36 27.2
8 0.015848931924611134 30 26.36
9 0.012589254117941675 39 25.77
10 0.01 47 26.31
11 0.007943282347242814 54 25.01
12 0.00630957344480193 60 25.16
13 0.005011872336272725 75 25.08
14 0.003981071705534969 89 25.02
15 0.0031622776601683794 116 25.03
16 0.0025118864315095794 133 25.29
17 0.001995262314968879 190 25.08
18 0.001584893192461114 235 25.62
19 0.0012589254117941662 274 25.05
20 0.001 361 25.04
21 0.0007943282347242813 472 25.32
22 0.000630957344480193 597 25.11
23 0.000501187233627272 675 25.05
24 0.0003981071705534969 891 25.06
25 0.00031622776601683794 983 25.04
