-1 0.12589254117941673 91 28.07
0 0.1 122 25.41
1 0.07943282347242814 39 25.56
2 0.06309573444801933 29 25.8
3 0.05011872336272722 19 27.36
4 0.039810717055349734 22 26.11
5 0.03162277660168379 21 25.7
6 0.025118864315095794 17 25.51
7 0.01995262314968879 22 28.91
8 0.015848931924611134 8 25.01
9 0.012589254117941675 11 26.31
10 0.01 14 25.54
11 0.007943282347242814 16 25.67
12 0.00630957344480193 16 25.35
13 0.005011872336272725 22 25.23
14 0.003981071705534969 26 25.01
15 0.0031622776601683794 36 25.13
16 0.0025118864315095794 35 25.21
17 0.001995262314968879 42 25.23
18 0.001584893192461114 59 25.13
19 0.0012589254117941662 69 25.04
20 0.001 136 25.16
21 0.0007943282347242813 109 25.16
22 0.000630957344480193 149 25.06
23 0.000501187233627272 185 25.08
24 0.0003981071705534969 227 25.1
25 0.00031622776601683794 339 25.02
26 0.00025118864315095795 371 25.14
27 0.00019952623149688788 365 25.1
28 0.00015848931924611126 630 25.05
29 0.0001258925411794166 882 25.07
30 0.0001 917 25.06
