12 0.07585775750291836 890 27.06
16 0.06918309709189366 139 27.06
19 0.06456542290346556 133 25.01
20 0.06309573444801933 274 27.8
22 0.06025595860743578 99 26.14
23 0.0588843655355589 132 26.27
24 0.057543993733715694 173 25.45
26 0.054954087385762455 99 25.79
27 0.05370317963702527 63 25.2
28 0.05248074602497726 373 27.16
29 0.05128613839913648 114 26.18
30 0.05011872336272722 161 27.83
31 0.04897788193684462 90 25.09
32 0.047863009232263824 90 25.64
33 0.046773514128719815 103 27.18
34 0.04570881896148749 66 25.44
35 0.0446683592150963 64 26.09
36 0.04365158322401661 66 26.23
37 0.04265795188015926 70 25.6
38 0.04168693834703355 34 25.4
39 0.04073802778041126 54 25.13
40 0.039810717055349734 52 25.01
41 0.03890451449942805 36 25.38
42 0.038018939632056124 62 25.52
43 0.03715352290971726 34 27.12
44 0.03630780547701014 92 27.5
45 0.03548133892335755 76 25.54
46 0.034673685045253165 39 26.99
47 0.033884415613920256 47 26.94
48 0.03311311214825911 51 28.53
49 0.03235936569296283 38 25.48
50 0.03162277660168379 35 26.98
51 0.030902954325135904 42 29.09
52 0.03019951720402016 23 27.21
53 0.029512092266663854 24 25.9
54 0.028840315031266057 7 25.16
55 0.028183829312644536 22 26.12
56 0.02754228703338166 42 25.24
57 0.026915348039269153 35 30.12
58 0.026302679918953815 24 25.18
59 0.025703957827688646 31 26.89
60 0.025118864315095794 22 27.7
61 0.02454708915685031 18 26.77
62 0.023988329190194897 23 25.9
63 0.023442288153199226 30 27.2
64 0.022908676527677724 26 26.22
65 0.0223872113856834 26 27.57
66 0.02187761623949552 18 26.32
67 0.021379620895022326 19 26.96
68 0.020892961308540386 20 26.51
69 0.020417379446695295 16 26.36
70 0.01995262314968879 24 26.58
71 0.019498445997580455 28 25.73
72 0.019054607179632473 15 27.68
73 0.018620871366628676 23 25.63
74 0.018197008586099836 21 27.87
75 0.01778279410038923 14 25.7
76 0.017378008287493755 28 27.79
77 0.016982436524617443 20 26.73
78 0.016595869074375606 21 25.69
79 0.0162181009735893 29 27.3
80 0.015848931924611134 21 25.48
81 0.01548816618912481 14 26.13
82 0.01513561248436208 22 26.31
83 0.014791083881682071 16 26.52
84 0.01445439770745928 15 26.27
85 0.01412537544622754 21 25.42
86 0.013803842646028852 20 25.14
87 0.013489628825916533 15 25.82
88 0.013182567385564075 15 26.3
89 0.012882495516931335 16 26.73
90 0.012589254117941675 17 27.2
91 0.012302687708123811 15 27.64
92 0.012022644346174132 10 26.72
93 0.011748975549395291 16 26.82
94 0.01148153621496883 8 25.88
95 0.01122018454301963 19 25.56
96 0.01096478196143185 22 26.77
97 0.010715193052376065 18 25.41
98 0.010471285480508996 18 26.39
99 0.010232929922807542 15 26.39
100 0.01 21 29.86
101 0.009772372209558112 14 25.59
102 0.009549925860214359 16 25.08
103 0.009332543007969905 17 27.25
104 0.009120108393559097 11 25.46
105 0.008912509381337459 18 29.11
106 0.008709635899560805 18 28.78
107 0.008511380382023759 18 25.82
108 0.008317637711026709 16 26.28
109 0.008128305161640995 19 27.3
