1.0 0.115
1.1 0.12
1.2 0.105
1.3 0.101
1.4 0.116
1.5 0.462
1.6 0.646
1.7000000000000002 0.963
1.8 0.956
1.9 0.376
2.0 0.539
2.1 0.108
2.2 0.092
2.3 0.107
2.4000000000000004 0.107
2.5 0.101
2.6 0.109
2.7 0.097
2.8 0.109
2.9000000000000004 0.094
3.0 0.115
3.1 0.093
3.2 0.104
3.3000000000000003 0.096
3.4000000000000004 0.105
3.5 0.106
3.6 0.102
3.7 0.102
3.8000000000000003 0.113
3.9000000000000004 0.102
4.0 0.106
