1.0 0.136
1.1 0.116
1.2 0.115
1.3 0.114
1.4 0.125
1.5 0.117
1.6 0.099
1.7000000000000002 0.118
1.8 0.104
1.9 0.12
2.0 0.107
2.1 0.119
2.2 0.118
2.3 0.124
2.4000000000000004 0.135
2.5 0.119
2.6 0.117
2.7 0.123
2.8 0.126
2.9000000000000004 0.099
3.0 0.112
3.1 0.111
3.2 0.12
3.3000000000000003 0.115
3.4000000000000004 0.114
3.5 0.109
3.6 0.131
3.7 0.108
3.8000000000000003 0.127
3.9000000000000004 0.105
4.0 0.113
