1.0 0.122
1.1 0.113
1.2 0.536
1.3 0.841
1.4 0.821
1.5 0.792
1.6 0.916
1.7000000000000002 0.902
1.8 0.929
1.9 0.755
2.0 0.803
2.1 0.676
2.2 0.462
2.3 0.595
2.4000000000000004 0.407
2.5 0.308
2.6 0.204
2.7 0.127
2.8 0.11
2.9000000000000004 0.106
3.0 0.101
3.1 0.116
3.2 0.102
3.3000000000000003 0.122
3.4000000000000004 0.105
3.5 0.119
3.6 0.114
3.7 0.118
3.8000000000000003 0.106
3.9000000000000004 0.113
4.0 0.124
