-40 0.251188643150958 90 26.41
-39 0.24547089156850305 76 27.71
-38 0.23988329190194904 88 25.63
-37 0.2344228815319922 72 27.51
-36 0.2290867652767773 41 25.08
-35 0.223872113856834 40 25.68
-34 0.2187761623949553 40 26.66
-33 0.21379620895022325 52 27.05
-32 0.20892961308540398 28 25.05
-31 0.20417379446695297 54 25.01
-30 0.19952623149688797 57 27.78
-29 0.19498445997580455 42 25.36
-28 0.19054607179632474 52 26.33
-27 0.18620871366628675 47 25.78
-26 0.18197008586099836 44 26.97
-25 0.1778279410038923 35 25.95
-24 0.17378008287493754 27 25.84
-23 0.16982436524617442 27 26.46
-22 0.16595869074375605 49 27.13
-21 0.16218100973589297 28 27.2
-20 0.15848931924611134 37 25.78
-19 0.1548816618912481 42 25.19
-18 0.1513561248436208 33 26.59
-17 0.14791083881682077 33 26.03
-16 0.14454397707459277 28 26.02
-15 0.14125375446227545 27 25.7
-14 0.1380384264602885 28 26.26
-13 0.13489628825916536 33 25.45
-12 0.1318256738556407 26 25.13
-11 0.1288249551693134 34 25.36
-10 0.12589254117941673 28 25.99
-9 0.12302687708123815 27 26.25
-8 0.12022644346174129 25 26.57
-7 0.11748975549395298 30 26.36
-6 0.1148153621496883 27 25.19
-5 0.11220184543019636 23 25.16
-4 0.1096478196143185 25 25.82
-3 0.10715193052376065 27 26.87
-2 0.10471285480508996 27 26.89
-1 0.10232929922807542 28 25.07
0 0.1 33 28.31
1 0.09772372209558107 32 26.5
2 0.09549925860214359 19 25.1
3 0.0933254300796991 13 25.43
4 0.09120108393559097 36 28.47
5 0.08912509381337455 25 25.82
6 0.08709635899560805 22 25.05
7 0.08511380382023763 20 26.41
8 0.08317637711026708 20 25.32
9 0.0812830516164099 27 27.81
10 0.07943282347242814 20 26.06
11 0.07762471166286916 19 26.11
12 0.07585775750291836 27 26.19
13 0.07413102413009177 22 25.41
14 0.07244359600749899 23 26.13
15 0.0707945784384138 17 25.3
16 0.06918309709189366 20 25.32
17 0.06760829753919818 24 26.91
18 0.06606934480075961 18 25.19
19 0.06456542290346556 22 25.41
20 0.06309573444801933 15 25.45
21 0.06165950018614822 13 25.33
22 0.06025595860743578 24 26.91
23 0.0588843655355589 13 25.26
24 0.057543993733715694 25 26.71
25 0.05623413251903491 21 26.83
26 0.054954087385762455 14 25.21
27 0.05370317963702527 15 25.72
28 0.05248074602497726 22 26.89
29 0.05128613839913648 28 25.11
30 0.05011872336272722 21 25.17
31 0.04897788193684462 14 25.33
32 0.047863009232263824 21 25.89
33 0.046773514128719815 25 25.36
34 0.04570881896148749 17 25.8
35 0.0446683592150963 21 26.23
36 0.04365158322401661 18 25.29
37 0.04265795188015926 19 27.68
38 0.04168693834703355 19 25.36
39 0.04073802778041126 26 26.69
40 0.039810717055349734 19 25.28
41 0.03890451449942805 19 25.06
42 0.038018939632056124 24 25.69
43 0.03715352290971726 20 25.74
44 0.03630780547701014 20 25.83
45 0.03548133892335755 15 25.19
46 0.034673685045253165 24 25.08
47 0.033884415613920256 23 26.77
48 0.03311311214825911 23 26.15
49 0.03235936569296283 23 26.25
50 0.03162277660168379 25 26.9
51 0.030902954325135904 18 25.09
52 0.03019951720402016 25 26.06
53 0.029512092266663854 27 25.6
54 0.028840315031266057 29 25.1
55 0.028183829312644536 29 25.45
56 0.02754228703338166 21 26.03
57 0.026915348039269153 28 25.26
58 0.026302679918953815 27 25.74
59 0.025703957827688646 22 25.51
60 0.025118864315095794 30 25.39
61 0.02454708915685031 21 25.12
62 0.023988329190194897 23 25.43
63 0.023442288153199226 23 25.69
64 0.022908676527677724 25 25.48
65 0.0223872113856834 26 25.32
66 0.02187761623949552 28 26.1
67 0.021379620895022326 25 25.19
68 0.020892961308540386 26 25.1
69 0.020417379446695295 28 25.39
70 0.01995262314968879 27 25.02
71 0.019498445997580455 28 25.33
72 0.019054607179632473 31 25.3
73 0.018620871366628676 30 25.05
74 0.018197008586099836 30 25.37
75 0.01778279410038923 30 25.2
76 0.017378008287493755 32 25.64
77 0.016982436524617443 32 26.14
78 0.016595869074375606 32 25.27
79 0.0162181009735893 30 25.03
80 0.015848931924611134 33 25.09
81 0.01548816618912481 32 25.2
82 0.01513561248436208 33 25.05
83 0.014791083881682071 36 25.92
84 0.01445439770745928 36 25.61
