1.0 0.116
1.1 0.109
1.2 0.097
1.3 0.103
1.4 0.12
1.5 0.104
1.6 0.109
1.7000000000000002 0.204
1.8 0.114
1.9 0.113
2.0 0.09
2.1 0.09
2.2 0.099
2.3 0.099
2.4000000000000004 0.097
2.5 0.115
2.6 0.093
2.7 0.104
2.8 0.099
2.9000000000000004 0.106
3.0 0.089
3.1 0.121
3.2 0.103
3.3000000000000003 0.107
3.4000000000000004 0.107
3.5 0.117
3.6 0.131
3.7 0.104
3.8000000000000003 0.109
3.9000000000000004 0.109
4.0 0.102
