1.0 0.602
1.1 0.857
1.2 0.933
1.3 0.943
1.4 0.956
1.5 0.964
1.6 0.967
1.7000000000000002 0.972
1.8 0.966
1.9 0.951
2.0 0.964
2.1 0.968
2.2 0.966
2.3 0.959
2.4000000000000004 0.948
2.5 0.938
2.6 0.875
2.7 0.796
2.8 0.772
2.9000000000000004 0.567
3.0 0.351
3.1 0.361
3.2 0.149
3.3000000000000003 0.132
3.4000000000000004 0.104
3.5 0.108
3.6 0.097
3.7 0.102
3.8000000000000003 0.11
3.9000000000000004 0.119
4.0 0.1
